customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TLC-00174,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.58,1285.55,No
TLC-00175,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.87,2556.63,Yes
TLC-00176,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,105.45,2104.9,No
TLC-00177,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),65.64,4011.11,No
TLC-00178,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.2,1463.65,Yes
TLC-00179,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.21,1985.74,Yes
TLC-00180,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.36,493.51,No
TLC-00181,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),84.6,5162.63,No
TLC-00182,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.06,6036.9,No
TLC-00183,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),106.27,439.45,Yes
TLC-00184,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.4,1377.65,Yes
TLC-00185,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.71,2006.15,No
TLC-00186,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,93.01,3742.42,Yes
TLC-00187,Female,1,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.31,1046.55,No
TLC-00188,Male,0,No,No,14,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),52.34,724.33,Yes
TLC-00189,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,113.29,7595.26,Yes
TLC-00190,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.41,1476.88,No
TLC-00191,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,88.74,4700.04,No
TLC-00192,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.21,7926.88,Yes
TLC-00193,Male,0,No,No,41,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.83,2850.16,Yes
TLC-00194,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),109.95,4949.13,No
TLC-00195,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.67,474.08,No
TLC-00196,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,89.46,5912.92,No
TLC-00197,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.23,2939.69,No
TLC-00198,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),103.9,7469.93,No
TLC-00199,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),92.09,1918.93,No
TLC-00200,Male,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.21,683.14,Yes
TLC-00201,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,70.11,1623.71,Yes
TLC-00202,Female,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),115.31,2548.8,No
TLC-00203,Male,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),104.28,6269.64,No
TLC-00204,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,83.81,3037.11,No
TLC-00205,Female,0,No,No,44,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,84.95,3748.69,No
TLC-00206,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.77,1027.25,No
TLC-00207,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,109.36,6119.82,No
TLC-00208,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.24,1184.61,No
TLC-00209,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.8,1345.76,No
TLC-00210,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.12,1041.28,No
TLC-00211,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.62,641.44,No
TLC-00212,Male,1,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.72,309.71,No
TLC-00213,Male,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,56.34,2256.49,No
TLC-00214,Male,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.7,238.26,Yes
TLC-00215,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.33,147.87,No
TLC-00216,Male,1,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,340.98,No
TLC-00217,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,729.06,Yes
TLC-00218,Male,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),69.29,2691.66,No
TLC-00219,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),93.79,5352.15,No
TLC-00220,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.47,1021.62,No
TLC-00221,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,94.51,560.01,Yes
TLC-00222,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,106.65,3728.08,No
TLC-00223,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,77.98,1472.61,No
TLC-00224,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.95,3153.97,Yes
TLC-00225,Female,1,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),70.89,4732.01,No
TLC-00226,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,89.82,5839.29,No
TLC-00227,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,852.09,No
TLC-00228,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,105.29,2330.05,No
TLC-00229,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),95.92,474.09,No
TLC-00230,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.65,442.09,No
TLC-00231,Female,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,72.19,3741.09,Yes
TLC-00232,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.8,461.12,Yes
TLC-00233,Female,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),69.21,4608.31,No
TLC-00234,Female,0,Yes,Yes,34,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,50.28,1712.91,Yes
TLC-00235,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.51,225.37,No
TLC-00236,Female,1,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.7,2352.88,Yes
TLC-00237,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),118.75,5004.33,No
TLC-00238,Female,1,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,76.98,1226.33,No
TLC-00239,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,105.74,5285.38,No
TLC-00240,Female,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.15,1231.09,No
TLC-00241,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,87.93,2017.12,No
TLC-00242,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.02,261.38,No
TLC-00243,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.44,1910.11,No
TLC-00244,Male,1,No,Yes,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,104.83,227.86,Yes
TLC-00245,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.12,2645.45,No
TLC-00246,Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),59.51,3050.47,No
TLC-00247,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),88.99,4730.81,No
TLC-00248,Male,0,No,No,57,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,68.85,3921.57,No
TLC-00249,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),106.46,4698.57,Yes
TLC-00250,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.34,1094.48,No
TLC-00251,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.81,613.8,No
TLC-00252,Male,0,No,Yes,51,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),72.21,3679.93,No
TLC-00253,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.6,1638.03,No
TLC-00254,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,74.78,2252.9,Yes
TLC-00255,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.99,1535.35,No
TLC-00256,Male,1,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,78.72,3704.86,Yes
TLC-00257,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.41,616.0,No
TLC-00258,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,100.6,301.96,No
TLC-00259,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,105.64,3592.91,No
TLC-00260,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,86.67,5720.14,No
TLC-00261,Male,1,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,112.06,7048.07,No
TLC-00262,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.12,228.39,No
TLC-00263,Male,0,No,Yes,45,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),57.06,2575.61,No
TLC-00264,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.59,1175.91,No
TLC-00265,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.82,1697.66,No
TLC-00266,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,100.5,2515.75,Yes
TLC-00267,Female,0,Yes,Yes,59,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.01,4945.62,No
TLC-00268,Female,0,No,No,71,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.62,5024.55,No
TLC-00269,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.27,1194.48,Yes
TLC-00270,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,83.19,4733.24,No
TLC-00271,Female,1,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.29,1125.97,Yes
TLC-00272,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),73.21,4175.71,Yes
TLC-00273,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.58,16.91,No
TLC-00274,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.73,137.39,Yes
TLC-00275,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.1,1379.21,No
TLC-00276,Female,0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,59.25,3613.12,No
TLC-00277,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,92.21,101.57,Yes
TLC-00278,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,88.74,2837.01,No
TLC-00279,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.63,968.73,Yes
TLC-00280,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,104.05,4889.63,Yes
TLC-00281,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),60.39,3138.39,No
TLC-00282,Female,0,Yes,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,79.26,3168.96,Yes
TLC-00283,Female,0,Yes,No,57,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,87.79,4994.81,No
TLC-00284,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),102.41,6854.72,No
TLC-00285,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,80.29,1767.38,No
TLC-00286,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,107.01,3745.33,Yes
TLC-00287,Male,0,Yes,No,20,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,1825.24,No
TLC-00288,Male,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.93,5236.31,Yes
TLC-00289,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.69,5931.56,No
TLC-00290,Female,0,No,Yes,55,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),73.88,4058.17,No
TLC-00291,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),76.63,944.25,No
TLC-00292,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),95.42,1999.99,Yes
TLC-00293,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.52,661.92,No
TLC-00294,Female,0,Yes,Yes,23,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,56.98,1307.26,No
TLC-00295,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,87.28,5221.98,No
TLC-00296,Female,1,No,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),57.34,215.04,No
TLC-00297,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,89.9,4397.26,No
TLC-00298,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,100.12,6098.06,No
TLC-00299,Male,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.86,1011.85,No
TLC-00300,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),77.92,1949.0,No
TLC-00301,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,95.74,857.96,No
TLC-00302,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.02,946.83,Yes
TLC-00303,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.95,1177.82,Yes
TLC-00304,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.16,777.86,Yes
TLC-00305,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.38,263.63,Yes
TLC-00306,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,115.83,No
TLC-00307,Female,1,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),98.67,3745.47,Yes
TLC-00308,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.8,410.86,No
TLC-00309,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.9,3909.55,Yes
TLC-00310,Female,0,No,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,90.33,3698.67,No
TLC-00311,Female,0,No,No,41,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.56,2339.29,Yes
TLC-00312,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),63.26,1780.88,No
TLC-00313,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.91,325.32,Yes
TLC-00314,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,91.32,6026.98,No
TLC-00315,Male,0,No,No,59,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),38.32,2267.51,No
TLC-00316,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.52,247.11,No
TLC-00317,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.84,293.18,No
TLC-00318,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.85,3753.33,No
TLC-00319,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.38,498.71,No
TLC-00320,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),79.96,3253.9,No
